Species	Grid_ID	Num_Seq	Num_Muts	GD_Pi	BP
Eliomys_quercinus	3017	3	31	0.0287902614333507	2387
Eliurus_myoxinus	1047	3	41	0.0250994796449342	3267
Eliurus_myoxinus	1228	4	18	0.0105601469237833	4356
Eliurus_webbi	1228	2	10	0.00918273645546373	2178
Emballonura_atrata	1047	3	0	0	3269
Eonycteris_spelaea	1967	2	2	0.00175438596491228	2280
Episoriculus_caudatus	2776	6	70	0.0339181286549708	6840
Episoriculus_fumidus	2416	3	38	0.0222222222222222	3420
Episoriculus_leucops	2776	4	11	0.00511695906432749	4560
Episoriculus_macrurus	2776	6	127	0.0561403508771930	6840
Epomophorus_gambianus	1850	17	37	0.00992647058823530	19380
Epomophorus_gambianus	1941	6	26	0.00941520467836257	6840
Eptesicus_nilssonii	3044	3	0	0	2778
Eptesicus_nilssonii	3111	2	0	0	1679
Eptesicus_nilssonii	3129	2	1	0.00161290322580645	1760
Eptesicus_serotinus	2907	3	7	0.00413606886572984	3397
Eptesicus_serotinus	2938	6	6	0.00268874956202740	6181
Eremitalpa_granti	862	2	0	0	2280
Eremoryzomys_polius	1466	2	1	0.000900090009000900	2251
Euchoreutes_naso	2765	2	9	0.00810810810810811	2220
Euchoreutes_naso	2768	4	6	0.00270270270270270	4440
Euchoreutes_naso	2859	8	25	0.00669240669240669	8880
Euchoreutes_naso	2860	3	0	0	3330
Eupetaurus_cinereus	2776	2	0	0	852
Euroscaptor_longirostris	2411	3	1	0.000584795321637427	3420
Euroscaptor_longirostris	2591	2	37	0.0324561403508772	2280
Euroscaptor_parvidens	2142	3	3	0.00183004675576913	3338
Euroscaptor_parvidens	2232	4	10	0.00593384828678946	4512
Euryoryzomys_macconnelli	1557	2	10	0.00877192982456140	2280
Euryoryzomys_russatus	1025	3	4	0.00332917186849771	2403
Galea_musteloides	748	2	49	0.0732436472346786	1809
Galea_musteloides	749	2	2	0.00210970464135021	2088
Galea_musteloides	929	4	38	0.0240349711103391	3515
Galea_musteloides	931	3	12	0.00730994152046784	3420
Galea_musteloides	1109	12	178	0.0532537350295328	13175
Galea_musteloides	1111	4	35	0.0159554568906155	4558
Galea_musteloides	1198	6	48	0.0211742690058480	6795
Galea_musteloides	1199	5	60	0.0253046475887190	5673
Galea_musteloides	1200	6	123	0.0556390977443609	4907
Galea_spixii	1566	2	5	0.00438596491228070	2280
Galemys_pyrenaicus	2833	6	7	0.00274853801169591	6840
Galemys_pyrenaicus	2834	45	31	0.00499202551834125	51300
Galemys_pyrenaicus	2835	43	18	0.00451904956188926	49020
Galemys_pyrenaicus	2836	17	1	0.000451496388028897	19380
Galemys_pyrenaicus	2924	23	22	0.00527009222661394	26220
Gazella_arabica	2306	3	14	0.00832218920060658	3383
Gazella_arabica	2574	4	5	0.00248591370516536	4323
Gazella_dorcas	2119	2	0	0	2280
Gazella_dorcas	2209	12	20	0.00463156099346510	9300
Gazella_dorcas	2215	3	0	0	3078
Gazella_dorcas	2304	9	19	0.00471923286012808	10055
Gazella_dorcas	2387	3	0	0	3420
Gazella_dorcas	2574	12	70	0.0149150647622069	13299
Gazella_leptoceros	2572	2	25	0.0227066303360581	2219
Genetta_genetta	862	3	1	0.00165425971877585	1209
Genetta_genetta	2487	4	0	0	1612
Genetta_genetta	2746	2	0	0	806
Genetta_maculata	1585	4	2	0.00673400673400674	792
Geomys_bursarius	2810	3	23	0.0134502923976608	3420
Geomys_bursarius	2811	2	8	0.00701754385964912	2280
Geomys_pinetis	2455	3	22	0.0162970343877113	2724
Geomys_pinetis	2544	4	18	0.0107529682724186	3815
Geomys_pinetis	2545	11	61	0.0186984016993738	10797
Geomys_pinetis	2634	6	80	0.0449129568640987	5409
Geomys_pinetis	2635	7	87	0.0307267949879845	6347
Gerbilliscus_afra	862	2	7	0.00616740088105727	2275
Gerbilliscus_brantsii	862	2	0	0	2280
Gerbilliscus_gambianus	2119	2	4	0.00391772771792360	2131
Gerbilliscus_guineae	2115	2	11	0.00966608084358524	2278
Gerbilliscus_kempi	2029	4	7	0.00361175211808051	4438
Gerbilliscus_leucogaster	862	2	8	0.00701754385964912	2280
Gerbillus_campestris	2563	2	19	0.0166666666666667	2280
Gerbillus_gerbillus	2472	10	25	0.00627680311890838	11400
Gerbillus_nanus	2202	2	8	0.00701754385964912	2280
