Species	Grid_ID	Num_Seq	Num_Muts	GD_Pi	BP
Mantella_haraldmeieri	957	6	3	0.00250346754185470	2717
Mantella_nigricans	1318	5	7	0.00618101545253863	2265
Mantella_viridis	1318	179	29	0.00701365298467408	85228
Mantidactylus_charlotteae	1228	2	75	0.155279503105590	1075
Mantidactylus_femoralis	1137	2	32	0.0655737704918033	982
Mantidactylus_femoralis	1228	2	28	0.0746666666666667	877
Meristogenys_jerboa	1783	3	0	0	1888
Meristogenys_kinabaluensis	1875	3	7	0.0129310344827586	1888
Meristogenys_orphnocnemis	1875	3	0	0	1888
Meristogenys_whiteheadi	1965	5	6	0.00636182902584493	2515
Mertensiella_caucasica	2845	2	0	0	744
Mesotriton_alpestris	2930	2	2	0.00647249190938511	618
Mesotriton_alpestris	2931	9	49	0.0469255663430420	2781
Microhyla_fissipes	2231	2	31	0.0492845786963434	1258
Microhyla_fissipes	2416	2	5	0.00794912559618442	1258
Microhyla_okinavensis	2417	2	0	0	2282
Microhyla_okinavensis	2507	4	14	0.0132343430482061	2482
Microhyla_okinavensis	2508	12	130	0.0958157951674969	7512
Nototriton_abscondens	2004	5	3	0.00467532467532468	1925
Nototriton_lignicola	2094	3	8	0.0138528138528139	1155
Nototriton_limnospectator	2094	2	7	0.0189701897018970	754
Nototriton_picadoi	2005	2	1	0.00259740259740260	770
Nototriton_richardi	2004	3	0	0	1155
Odorrana_ishikawae	2598	4	0	0	4548
Oedipina_alleni	1915	2	2	0.00519480519480520	770
Oedipina_gephyra	2094	2	0	0	770
Oedipina_pacificensis	1915	2	2	0.00519480519480520	770
Oedipina_parvipes	2006	2	12	0.0311688311688312	770
Oedipina_poelzi	2004	4	20	0.0341991341991342	1540
Oedipina_uniformis	2004	4	13	0.0177489177489178	1540
Oedipina_uniformis	2005	5	9	0.0114285714285714	1925
Ommatotriton_ophryticus	2843	2	1	0.00251256281407035	796
Ommatotriton_ophryticus	2844	2	1	0.00251256281407035	796
Ommatotriton_ophryticus	2845	6	12	0.0137353433835846	2388
Ommatotriton_ophryticus	2846	4	13	0.0201005025125628	1592
Ommatotriton_vittatus	2754	7	9	0.0105288346494377	2786
Ommatotriton_vittatus	2755	3	2	0.00335008375209380	1194
Onychodactylus_fischeri	2777	3	25	0.0146070698217938	3423
Onychodactylus_japonicus	2507	5	11	0.00642018108778301	4040
Onychodactylus_japonicus	2689	52	175	0.0612247456892829	46683
Onychodactylus_japonicus	2690	9	53	0.0188596548078531	8604
Onychodactylus_japonicus	2779	4	3	0.00284414106939704	2899
Onychodactylus_japonicus	2780	36	180	0.0549191355178558	32196
Onychodactylus_japonicus	2781	20	173	0.0526500299829326	22820
Onychodactylus_japonicus	2871	19	137	0.0636662707950456	17239
Oophaga_granulifera	1112	12	33	0.0202272727272727	7200
Oophaga_pumilio	1112	14	43	0.0235900057009180	7826
Oophaga_pumilio	1915	24	45	0.0235325800261717	12860
Oophaga_pumilio	1916	10	36	0.0217054263565892	5590
Oophaga_pumilio	1917	10	38	0.0191612005565494	5590
Oophaga_pumilio	2004	21	53	0.0316123391120685	10905
Oophaga_pumilio	2005	132	97	0.0323032519233358	71694
Oophaga_pumilio	2006	13	15	0.00417412045319023	6989
Osteocephalus_taurinus	1381	2	3	0.00779220779220779	770
Osteocephalus_taurinus	1383	2	7	0.0181818181818182	770
Osteocephalus_taurinus	1473	3	9	0.0155844155844156	1155
Osteocephalus_taurinus	1474	3	2	0.00346320346320346	1155
Osteopilus_septentrionalis	2275	3	12	0.0111420612813370	2335
Osteopilus_septentrionalis	2276	5	15	0.0126737789319055	3449
Osteopilus_septentrionalis	2277	8	17	0.00764998046419764	4883
Osteopilus_septentrionalis	2364	3	44	0.0410168593132752	2249
Osteopilus_septentrionalis	2365	13	44	0.0129298195171335	9311
Osteopilus_septentrionalis	2367	3	4	0.00319749694749695	2577
Osteopilus_septentrionalis	2451	2	0	0	1436
Pachyhynobius_shangchengensis	2594	2	1	0.000876424189307625	2282
Pachytriton_labiatus	2503	2	0	0	614
Paramesotriton_caudopunctatus	2413	8	0	0	2456
Paramesotriton_chinensis	2413	8	0	0	2456
Paramesotriton_deloustali	2411	2	0	0	614
Paramesotriton_fuzhongensis	2413	8	0	0	2456
Paramesotriton_guanxiensis	2413	8	0	0	2456
Paramesotriton_hongkongensis	2414	2	0	0	614
Pelobates_cultripes	2743	2	4	0.0120845921450151	662
Pelobates_cultripes	2744	9	7	0.00320413339281264	5289
Pelobates_cultripes	2745	4	1	0.000725689404934688	2756
Pelobates_cultripes	2833	6	0	0	4134
Pelobates_cultripes	2834	16	4	0.000939940562582071	10720
Pelobates_cultripes	2835	4	2	0.00193517174649250	3660
Pelobates_cultripes	2924	6	0	0	4134
Pelobates_fuscus	2927	6	0	0	3426
Pelobates_fuscus	3024	16	32	0.0254232340922359	9136
Pelobates_fuscus	3025	6	1	0.000934033858727379	3426
Pelobates_fuscus	3116	3	0	0	1713
Pelobates_fuscus	3122	4	1	0.000875656742556918	2284
Pelodytes_ibericus	2744	5	0	0	1763
Pelodytes_punctatus	2835	2	4	0.0103896103896104	770
Pelophylax_bedriagae	2752	4	2	0.00246913580246914	1620
Pelophylax_bedriagae	2753	5	5	0.00641975308641975	2025
Pelophylax_bedriagae	2756	2	3	0.00740740740740741	810
Pelophylax_bedriagae	2846	2	4	0.00987654320987654	810
Pelophylax_nigromaculatus	2415	10	18	0.00918560606060606	7040
Pelophylax_nigromaculatus	2500	3	16	0.00934852468594800	3423
Pelophylax_nigromaculatus	2502	4	5	0.00233713117148700	4564
Pelophylax_nigromaculatus	2503	6	13	0.00414840782938943	6846
Pelophylax_nigromaculatus	2504	3	10	0.00584282792871750	3423
Pelophylax_nigromaculatus	2505	6	6	0.00312500000000000	4224
Pelophylax_nigromaculatus	2591	2	1	0.00142045454545455	1408
Pelophylax_nigromaculatus	2594	6	11	0.00344726847794333	6846
Pelophylax_nigromaculatus	2595	14	41	0.00874497982298158	15974
Pelophylax_nigromaculatus	2596	21	35	0.0116970602572339	15695
Pelophylax_nigromaculatus	2683	2	14	0.0122699386503067	2282
Pelophylax_nigromaculatus	2684	5	16	0.00595968448729185	5705
Pelophylax_nigromaculatus	2685	12	36	0.00925557060526386	13692
Pelophylax_nigromaculatus	2686	59	69	0.0117762406354604	41536
Pelophylax_nigromaculatus	2774	5	22	0.00929009640666082	5705
Pelophylax_nigromaculatus	2776	5	22	0.00958945263110584	5305
Pelophylax_nigromaculatus	2777	3	5	0.00471475719000471	2121
Pelophylax_nigromaculatus	2780	15	16	0.00776012290094984	7334
Pelophylax_nigromaculatus	2865	6	16	0.0106060606060606	4224
Pelophylax_nigromaculatus	2866	7	60	0.0374786940710473	5802
Pelophylax_nigromaculatus	2867	9	91	0.0303340149965917	10269
Pelophylax_nigromaculatus	2957	11	19	0.00826446280991736	7744
Pelophylax_nigromaculatus	3047	17	23	0.00507603609625668	11968
Pelophylax_plancyi	2593	15	38	0.0167098359566979	10755
Pelophylax_plancyi	2595	34	41	0.0188794168612037	24378
Pelophylax_plancyi	2596	15	17	0.00363950322109318	10755
Pelophylax_plancyi	2777	2	0	0	1424
Pelophylax_porosus	2780	3	23	0.0311713349307334	1478
Pelophylax_ridibundus	2842	2	1	0.00246913580246914	810
Pelophylax_saharicus	2657	2	2	0.00389863547758285	1026
Pelophylax_saharicus	2658	3	6	0.00779727095516569	1539
Pelophylax_saharicus	2748	3	3	0.00389863547758285	1539
Phrynobatrachus_dispar	1757	8	25	0.00966494845360824	6208
Phrynobatrachus_leveleve	1757	9	14	0.00422394043528064	6984
Phyllomedusa_ayeaye	1024	2	1	0.00111607142857143	1792
Phyllomedusa_ayeaye	1114	2	2	0.00519480519480520	770
Phyllomedusa_itacolomi	1115	2	0	0	770
Phyllomedusa_oreades	1203	4	9	0.00502710162277201	3583
Phyllomedusa_rohdei	1024	3	31	0.0536796536796537	1155
Phyllomedusa_sauvagii	1111	2	4	0.0103896103896104	770
Phyllomedusa_tetraploidea	1024	2	0	0	770
Phytotriades_auratus	2010	8	1	0.000641025641025641	3120
Plethodon_albagula	2722	2	33	0.0508474576271187	1298
Plethodon_amplus	2725	2	5	0.00796178343949045	1277
Plethodon_caddoensis	2632	2	58	0.0910518053375196	1286
Plethodon_cinereus	2726	18	56	0.0169182388871420	7499
Plethodon_cinereus	2898	9	0	0	3627
Plethodon_glutinosus	2634	5	19	0.0183132530120482	2378
Plethodon_grobmani	2634	5	33	0.0311100614076523	2398
Plethodon_mississippi	2633	6	38	0.0295281582952816	2628
Plethodon_mississippi	2634	4	12	0.0142331374726210	1741
Plethodon_nettingi	2725	2	0	0	1280
Plethodon_ouachitae	2632	4	22	0.0207152614142556	2467
Plethodon_richmondi	2725	2	13	0.0206022187004754	1280
Plethodon_serratus	2632	15	67	0.0403056351480421	10470
Plethodon_serratus	2633	3	0	0	2094
Plethodon_serratus	2634	2	0	0	1396
Plethodon_serratus	2723	3	1	0	2045
Plethodon_serratus	2725	2	0	0	1396
Plethodon_shenandoah	2726	19	2	0.000755878978707957	7645
Plethodon_shenandoah	2898	9	0	0	3627
Plethodon_shermani	2635	5	84	0.0604006163328197	3245
Plethodon_websteri	2635	3	2	0.00267482259514132	1648
Pleurodema_bibroni	752	2	0	0	770
Polypedates_leucomystax	2322	2	0	0	2054
Polypedates_leucomystax	2417	5	0	0	5135
Polypedates_leucomystax	2507	9	0	0	9243
Probreviceps_macrodactylus	1585	3	0	0	1122
Proceratophrys_boiei	932	3	0	0	1781
Proceratophrys_boiei	1023	8	23	0.0121596067745635	4792
Proceratophrys_boiei	1024	42	85	0.0411816380711654	25111
Proceratophrys_boiei	1115	4	65	0.0591791011715604	2290
Proceratophrys_boiei	1476	10	3	0.00141612200435730	6120
Proceratophrys_boiei	1477	92	56	0.0156973075771028	59868
Proceratophrys_boiei	1566	16	1	0.000750750750750749	10656
Proceratophrys_melanopogon	1024	7	122	0.0948594772254083	4133
Pseudoeurycea_juarezi	2182	2	0	0	1138
Pseudoeurycea_leprosa	2181	7	9	0.00453302568590789	4715
Pseudoeurycea_leprosa	2271	42	118	0.0210743340433478	27547
Pseudoeurycea_leprosa	2273	4	5	0.00371140884199138	2697
Pseudoeurycea_leprosa	2360	2	2	0.00296296296296296	1350
Pseudoeurycea_leprosa	2538	14	61	0.0288909241208892	9199
Pseudoeurycea_lineola	2272	4	6	0.00702987697715290	2276
Pseudoeurycea_mystax	2181	2	2	0.00351493848857645	1138
Pseudoeurycea_saltator	2182	2	0	0	1138
Pseudoeurycea_unguidentis	2182	2	3	0.00527240773286468	1138
Pyxicephalus_adspersus	862	129	18	0.00277935170586399	91332
Quasipaa_boulengeri	2593	2	0	0	2276
Rana_arvalis	2930	2	28	0.0410557184750733	1364
Rana_arvalis	3019	2	27	0.0395894428152493	1364
Rana_arvalis	3020	7	35	0.0209467951403435	4774
Rana_arvalis	3021	8	9	0.00356095517385840	5456
Rana_arvalis	3108	18	5	0.00124124823025154	12132
Rana_arvalis	3109	2	3	0.00439882697947214	1364
Rana_arvalis	3119	2	4	0.00586510263929619	1364
Rana_dalmatina	2751	2	0	0	792
Rana_dalmatina	2833	5	0	0	1980
Rana_dalmatina	2839	36	9	0.00754769921436600	14256
Rana_dalmatina	2840	9	5	0.00701459034792369	3564
Rana_dalmatina	2841	2	2	0.00505050505050505	792
Rana_dalmatina	2842	3	0	0	1188
Rana_dalmatina	2846	2	1	0.00252525252525253	792
Rana_dalmatina	2926	2	0	0	792
Rana_dalmatina	2927	17	3	0.00115121806298277	6732
Rana_dalmatina	2928	14	1	0.000360750360750361	5544
Rana_dalmatina	2929	14	1	0.000360750360750361	5544
Rana_dalmatina	2930	22	5	0.00114784205693297	8712
Rana_dalmatina	3015	22	0	0	8712
Rana_dalmatina	3017	13	0	0	5148
Rana_dalmatina	3019	5	2	0.00303030303030303	1980
Rana_dalmatina	3020	3	0	0	1188
Rana_dalmatina	3022	8	0	0	3168
Rana_dalmatina	3108	68	0	0	26928
Rana_dalmatina	3109	8	0	0	3168
Rana_dybowskii	2958	2	0	0	2282
Rana_iberica	2834	15	8	0.00494426603429232	6773
Rana_italica	2839	5	0	0	2278
Rana_japonica	2781	2	1	0.00219298245614035	912
Rana_latastei	2927	4	0	0	1912
Rana_macrocnemis	2845	3	3	0.00396825396825397	1512
Rana_macrocnemis	2846	19	6	0.00382901698691171	9576
Rana_macrocnemis	2847	12	8	0.00453944203944203	6048
Rana_pyrenaica	2835	3	0	0	1180
Rana_sauteri	2416	415	88	0.0141970632507302	245864
Rana_temporaria	2745	2	0	0	662
Rana_temporaria	2833	16	7	0.00355311355311355	7280
Rana_temporaria	2834	29	18	0.0218133904814751	11129
Rana_temporaria	2835	31	2	0.00131958190089245	10359
Rana_temporaria	2836	11	1	0.000988739357319418	3641
Rana_temporaria	2838	10	0	0	3310
Rana_temporaria	2842	2	1	0.00302114803625378	662
Rana_temporaria	2923	9	3	0.00305250305250305	4095
Rana_temporaria	2924	14	22	0.0303201993716917	5130
Rana_temporaria	2925	44	3	0.00248249373521633	14709
Rana_temporaria	2927	31	27	0.00737918768004805	11711
Rana_temporaria	2928	3	6	0	1138
Rana_temporaria	2929	11	5	0.000604229607250755	3786
Rana_temporaria	3013	7	4	0.00400160064025610	3332
Rana_temporaria	3015	11	4	0.00162862728172840	4511
Rana_temporaria	3016	2	0	0	952
Rana_temporaria	3017	3	3	0.00420168067226891	1428
Rana_temporaria	3018	68	9	0.0123506671584599	22798
Rana_temporaria	3019	3	0	0	1344
Rana_temporaria	3020	17	2	0.00186600319886263	5627
Rana_temporaria	3022	9	1	0.000671366230278617	2979
Rana_temporaria	3025	2	0	0	662
Rana_temporaria	3103	13	5	0.00194705040546987	4592
Rana_temporaria	3104	35	5	0.000692684618954263	16388
Rana_temporaria	3105	10	4	0.00216450010314376	4877
Rana_temporaria	3107	5	1	0.00181268882175227	1655
Rana_temporaria	3108	43	11	0.0122986339919508	14378
Rana_temporaria	3109	2	12	0.0337078651685393	832
Rana_temporaria	3114	3	0	0	993
Rana_temporaria	3121	2	0	0	662
Rana_temporaria	3194	4	1	0.00103734439834025	1928
Rana_temporaria	3195	3	1	0.00138312586445367	1446
Rana_temporaria	3202	3	0	0	1138
Rana_temporaria	3291	3	0	0	1428
Ranitomeya_amazonica	1557	11	6	0.00889911775987724	2607
Ranitomeya_amazonica	1558	3	20	0.0562587904360056	711
Ranitomeya_flavovittata	1557	4	19	0.0489451476793249	930
Ranitomeya_vanzolinii	1467	3	1	0.00173160173160173	1155
Ranitomeya_variabilis	1466	5	21	0.0514767932489452	1185
Ranitomeya_variabilis	1467	2	20	0.0843881856540084	474
Ranitomeya_variabilis	1556	5	28	0.0655839503224266	1161
Ranitomeya_variabilis	1557	2	6	0.0253164556962025	474
Ranitomeya_variabilis	1648	5	33	0.0656716417910448	1123
Ranitomeya_ventrimaculata	1467	4	39	0.0811199589063127	1253
Ranitomeya_ventrimaculata	1558	4	38	0.0801687763713080	1096
Ranitomeya_ventrimaculata	1646	3	15	0.0421940928270042	711
Ranitomeya_ventrimaculata	1832	2	15	0.0632911392405063	488
Ranitomeya_ventrimaculata	1833	3	0	0	804
Ranodon_sibiricus	2596	2	0	0	2282
Rhacophorus_schlegelii	2689	2	0	0	2282
Salamandra_atra	2927	2	0	0	2066
Salamandra_atra	2928	6	27	0.0107454017424976	5531
Salamandra_atra	2929	5	45	0.0216735039456873	5019
Salamandra_corsica	2838	3	1	0	2174
Salamandra_salamandra	2664	3	1	0.00222965440356745	897
Salamandra_salamandra	2744	2	0	0	1427
Salamandra_salamandra	2833	2	6	0.0162162162162162	742
Salamandra_salamandra	2834	82	25	0.0100102216118346	29525
Salamandra_salamandra	2835	16	6	0.00520090813901978	5760
Salamandra_salamandra	2836	7	3	0.00384024577572964	2604
Salamandra_salamandra	2924	12	20	0.0212238452048594	4454
Salamandrella_keyserlingii	2959	28	38	0.0101084975289578	23098
Salamandrella_keyserlingii	2961	2	5	0.00438212094653812	2282
Salamandrella_keyserlingii	3047	2	9	0.00788781770376862	2282
Salamandrella_keyserlingii	3049	33	66	0.0127075748078228	23873
Salamandrella_keyserlingii	3051	39	59	0.00653825042662348	37201
Salamandrella_keyserlingii	3121	9	1	0.000269401131051617	7740
Salamandrella_keyserlingii	3131	5	6	0.00392798690671031	3055
Salamandrella_keyserlingii	3233	40	3	0.000725819215016338	33612
Salamandrella_keyserlingii	3318	3	1	0.000584282792871750	3423
Salamandrella_keyserlingii	3329	4	0	0	3616
Salamandrina_perspicillata	2749	24	0	0	16368
Salamandrina_perspicillata	2838	19	1	0.000154344806297268	12958
Salamandrina_perspicillata	2839	210	108	0.0150723645954646	142112
Salamandrina_perspicillata	2928	72	4	0.000644335219528313	48827
Salamandrina_perspicillata	2929	38	1	0.000150173325045990	25916
Salamandrina_terdigitata	2749	19	0	0	12958
Salamandrina_terdigitata	2750	22	4	0	14727
Salamandrina_terdigitata	2839	20	49	0.0116051680268199	13134
Salamandrina_terdigitata	2928	43	42	0.00540786457118481	29073
Scaphiophryne_gottlebei	1137	102	11	0.00125675894364503	62729
Scinax_nebulosus	1477	14	7	0.00474035768153414	8568
Silverstoneia_flotator	1915	3	10	0	1460
Silverstoneia_nubicola	1915	2	0	0	770
Silverstoneia_nubicola	1916	2	0	0	770
Smilisca_baudinii	2448	2	0	0	770
Smilisca_fodiens	2448	2	0	0	770
Spea_hammondii	2716	3	37	0.0652443342776204	1122
Spelaeophryne_methneri	1495	2	3	0.00802139037433155	748
Speleomantes_flavus	2928	3	0	0	2258
Speleomantes_flavus	2929	3	1	0.000884173297966401	2262
Speleomantes_imperialis	2838	5	30	0.0200593400263168	2704
Speleomantes_imperialis	2928	6	24	0.0151193633952255	4524
Speleomantes_italicus	2928	5	33	0.0266809130572337	3661
Speleomantes_supramontis	2928	6	4	0.00168499525115677	4519
Staurois_parvus	1875	3	7	0.00800457404230989	1749
Staurois_tuberilinguis	1874	2	2	0.00343053173241853	1166
Staurois_tuberilinguis	1875	2	1	0.00171526586620926	1166
Telmatobius_bolivianus	1199	4	11	0.00835202611695032	2879
Telmatobius_espadai	1199	2	0	0	1442
Telmatobius_marmoratus	1108	2	3	0.00446428571428571	1391
Telmatobius_marmoratus	1198	6	21	0.0145495183841043	3852
Telmatobius_marmoratus	1288	3	2	0.00185442744552619	2161
Telmatobius_sanborni	1288	2	2	0.00278164116828929	1442
Thoropa_miliaris	1024	2	6	0.0156657963446475	1095
Trachycephalus_venulosus	1831	2	0	0	770
Triturus_carnifex	3105	9	10	0.00508905852417302	4716
Triturus_cristatus	3019	30	9	0.00512540563491340	11370
Triturus_cristatus	3105	73	5	0.000309234976703348	39137
Triturus_dobrogicus	3019	6	2	0.00246634371524433	2273
Xenopus_gilli	770	2	0	0	580
Xenopus_muelleri	952	2	0	0	580
Xenopus_muelleri	953	3	2	0.00459770114942529	870
Zakerana_kirtisinghei	1956	2	1	0.00154320987654321	1299
Zakerana_rufescens	2134	2	2	0.00366300366300366	1137
