occurrenceID	basisOfRecord	eventDate	DM ID	 ID number	DNAmark ID	Institution ID/ ZM no/ Voucher	Danish name	English name	Species name	NCBI Scientific name if different from species name	Stored in	Type (skin, tissue, bone, hair, organ)	Return rest of sample	Sample storage DNAmark	Photo for DNAmark	Institution (Voucher )	Voucher stored as	DNA sample/ Tissue collection code	Collecting_Year	Collecting_Month	Collecting_Day	Collected by	Country	countryCode	Locality	Geographical exact (CoordinatePrecisioninMeters)	decimalLatitude (UTM: N)	decimalLongitude (UTM: E)	geodeticDatum	Identified by (Validator)	Registred by	Sampled at	Sampling_Year	Sampling_Month	Sampling_Day	Sampled by	individualCount	organismQuantity	organismQuantityType	Taxon ID (GBIF) ?	NCBI Taxon ID	scientificName	key GBIF	kingdom	phylum	class	order	family	genus	Species	matchType	confidence	status	taxonRank	Corrected by Christina Lehmkuhl Noer	K-mer file	Mitochondrial/chloroplast genome filename	Genome sequences filename	Alcohol	Skin	Skull	Skeleton	Mounted	Mummy	Freezer	Tissue Coll. Code	Collecting code	Acronym 	Notes	LatLongVariable	P	CatFrom	CatTo	P-gr.	Cruise	Station 	Haul	Gear	N/S	W/E	Depth (meters)	Wire (m)	Further loc. Data	Zmcoll	Etiket	Lab ID	Quantity	fauna district	host	stage	available	Alt Cat Number	Type Status	Type/Count\n[imported]	Type specimen stored in formaldehyd	HABITAT	Isolator	Isol. Date	Personal code 	Isoaltion sample	Isolation unit	Isolation method	STATE	Medium	Temp	DEP	DEPD	Authentic	Toxic	Class	Remarks	subsampled by 	validationStatus	taxon_id	taxonFullName	taxonDanishName	taxonRedListCategory	decimalLatitude	decimalLongitude	accuracy	substrate	vegetationType	associatedTaxa	ecologyNotes	notes	Legit	URI	NO	HAB	DEL	Collected at	Notes	Evt V nummer	oprindelse af materiale	Square	Position
	PreservedSpecimen		DM320	320	DMP46	Accession no 1982,0059	Hvid-gran	white spruce	Picea glauca		Dried - silica beeds	Fresh leaves	no	Dried	yes of live plant	til herbarie	Herbarium		2018	1	17	Ida Hartvig, Ole Rasmus Byrgesen og Christina Lehmkuhl Noer	Denmark	DK	Arboretet, Hørsholm		55.866313	12.508492		Ole Rasmus Byrgesen			2018	1	18	Ole Rasmus Byrgesen, Ida Hartvig & Christina Lehmkuhl Noer	1	1	individuals			Picea glauca Voss	5284745	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea glauca	EXACT	98	ACCEPTED	SPECIES																																																																												Sjælland				Alaska, Bristol Bay, USA	2599	133
	PreservedSpecimen		DM321	321	DMP47	Accession no 1992,0569	Alm. Røn	rowan	Sorbus aucuparia		Dried - silica beeds	Fresh leaves	no	Dried	yes of live plant	Herbarium C	Herbarium		2018	1	17	Ida Hartvig, Ole Rasmus Byrgesen og Christina Lehmkuhl Noer	Denmark	DK	Arboretet, Hørsholm		55.866313	12.508492		Ole Rasmus Byrgesen			2018	1	18	Ole Rasmus Byrgesen, Ida Hartvig & Christina Lehmkuhl Noer	1	1	individuals			Sorbus aucuparia L.	3012167	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Sorbus	Sorbus aucuparia	EXACT	97	ACCEPTED	SPECIES																																																																												Sjælland				frø, Lapland, Jokkmokk, Sverige	2399	1530
	PreservedSpecimen		DM322	322	DMP48	Accession no 1982,0424	Kæmpegran	Grand fir	Abies grandis		Dried - silica beeds	Fresh leaves	no	Dried	yes of live plant	til herbarie	Herbarium		2018	1	17	Ida Hartvig, Ole Rasmus Byrgesen og Christina Lehmkuhl Noer	Denmark	DK	Arboretet, Hørsholm		55.866313	12.508492		Ole Rasmus Byrgesen			2018	1	18	Ole Rasmus Byrgesen, Ida Hartvig & Christina Lehmkuhl Noer	1	1	individuals			Abies grandis Lindl.	2685361	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	Abies grandis	EXACT	97	ACCEPTED	SPECIES																																																																												Sjælland				frø, British Columbia, Vancouver Island, Canada	2204	4003
	PreservedSpecimen		DM323	323	DMP49	Accession no 1969,0011	Nobilis, sølvgran	Noble fir	Abies procera		Dried - silica beeds	Fresh leaves	no	Dried	yes of live plant	til herbarie	Herbarium		2018	1	17	Ida Hartvig, Ole Rasmus Byrgesen og Christina Lehmkuhl Noer	Denmark	DK	Arboretet, Hørsholm		55.866313	12.508492		Ole Rasmus Byrgesen			2018	1	18	Ole Rasmus Byrgesen, Ida Hartvig & Christina Lehmkuhl Noer	1	1	individuals			Abies procera Rehder	2685308	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	Abies procera	EXACT	98	ACCEPTED	SPECIES																																																																												Sjælland				frø, Oregon, Corvallis, Mary Peak, USA	1907	1132
	PreservedSpecimen		DM324	324	DMP50	Accession no 9925,0723	Vinter-eg	Durmast oak	Quercus petraea	double check species - no tag	Dried - silica beeds	Fresh leaves	no	Dried	yes	Herbarium C	Herbarium		2018	1	17	Ida Hartvig, Ole Rasmus Byrgesen og Christina Lehmkuhl Noer	Denmark	DK	Arboretet, Hørsholm		55.866313	12.508492		Ole Rasmus Byrgesen			2018	1	18	Ole Rasmus Byrgesen, Ida Hartvig & Christina Lehmkuhl Noer	1	1	individuals			Quercus petraea (Matt.) Liebl.	2880130	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus petraea	EXACT	98	ACCEPTED	SPECIES																																																																												Sjælland				frø, Eldrup Skov, Gamle Estrup	1609	3512
	PreservedSpecimen		DM325	325	DMP51	Accession no 1946,2999	Stilk-eg	English oak	Quercus robur		Dried - silica beeds	Fresh leaves	no	Dried	yes	Herbarium C	Herbarium		2018	1	17	Ida Hartvig, Ole Rasmus Byrgesen og Christina Lehmkuhl Noer	Denmark	DK	Arboretet, Hørsholm		55.866313	12.508492		Ole Rasmus Byrgesen			2018	1	18	Ole Rasmus Byrgesen, Ida Hartvig & Christina Lehmkuhl Noer	1	1	individuals			Quercus robur L.	2878688	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus robur	EXACT	97	ACCEPTED	SPECIES																																																																												Sjælland				podning, Sussex, Whilight, Wadhurst, UK	1710	204
	PreservedSpecimen		DM326	326	DMM61	M1576	Gråsæl	Grey seal	Halichoerus grypus		Ethanole	muscle	no	Frozen	yes	ZM	Skin and bones		2018	1	11		Denmark	DK	Arkona Rügen (hav) mellem Tyskland og Møn							ZM	2018	2	21	Christina Lehmkuhl Noer & Daniel Klingberg Johansson & Morten Tange Olsen	1	1	individuals			Halichoerus grypus (Fabricius, 1791)	2434806	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Halichoerus	Halichoerus grypus	EXACT	98	ACCEPTED	SPECIES						1		1																																																																										
	PreservedSpecimen		DM327	327	DMM62	M1577	Spættet sæl	Harbor seal	Phoca vitulina		Ethanole	muscle	no	Frozen	No	ZM	Skin and bones						Denmark	DK	Afventer info fra Daniel							ZM	2018	2	21	Christina Lehmkuhl Noer & Daniel Klingberg Johansson & Morten Tange Olsen	1	1	individuals			Phoca vitulina Linnaeus, 1758	2434793	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca vitulina	EXACT	98	ACCEPTED	SPECIES						1		1																																																																										
	PreservedSpecimen		DM328	328	DMM63	M1686	Almindelig delfin	Short-beaked common dolphin	Delphinus delphis		Ethanole	muscle	no	Frozen	yes	ZM	Skin and bones		2017	10	17		Denmark	DK	Hou (Hals) Jylland							ZM	2018	2	21	Christina Lehmkuhl Noer & Daniel Klingberg Johansson & Morten Tange Olsen	1	1	individuals			Delphinus delphis Linnaeus, 1758	8324617	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Delphinus	Delphinus delphis	EXACT	98	ACCEPTED	SPECIES						1		1																																																																										
	PreservedSpecimen		DM329	329	DMM64	M15499	Sibirisk jordegern	Siberian chipmunk	Tamias sibiricus		Died	Skin	no	Dried	yes	ZM	Skin		2001	8	22		Denmark	DK	Nørreskoven ved Furesø, 10 meter fra søstien lidt syd forFiskebæk naturskole, Nordsjælland						Christina Lehmkuhl Noer	ZM	2018	2	28	Christina Lehmkuhl Noer & Daniel Klingberg Johansson	1	1	individuals			Tamias sibiricus (Laxmann, 1769)	2437450	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Tamias	Tamias sibiricus	EXACT	98	ACCEPTED	SPECIES						1		1																																																																										
	PreservedSpecimen		DM330	330	DMM65	CN4170	Sydmarkmus	Common vole	Arvicola arvalis		Died	Skin	no	Dried	yes	ZM	Skin		1931	7	21		Denmark	DK	Skallingen ved nordlig vogterhus						Christina Lehmkuhl Noer	ZM	2018	2	28	Christina Lehmkuhl Noer & Daniel Klingberg Johansson	1	1	individuals			Arvicola Lac√©p√®de, 1799	2438490	Animalia	Chordata	Mammalia	Rodentia	Cricetidae	Arvicola		HIGHERRANK	94	ACCEPTED	GENUS						1																																																																												
	PreservedSpecimen		DM331	331	DMM66	CN5036	Skovmus	Wood mouse	Apodemus sylvaticus		Died	Skin	no	Dried	yes	ZM	Skin		1938	4	15		Denmark	DK	Landcrupgaard ved markvej K.O. leth						Christina Lehmkuhl Noer	ZM	2018	2	28	Christina Lehmkuhl Noer & Daniel Klingberg Johansson	1	1	individuals			Apodemus sylvaticus (Linnaeus, 1758)	2437760	Animalia	Chordata	Mammalia	Rodentia	Muridae	Apodemus	Apodemus sylvaticus	EXACT	98	ACCEPTED	SPECIES						1																																																																												
	PreservedSpecimen		DM332	332	DMM67	CN10.045	Husrotte	Black rat	Rattus rattus		Died	Skin	no	Dried	yes	ZM	Skin		1950	2	23		Denmark	DK	Nørresundby havn 						Christina Lehmkuhl Noer	ZM	2018	2	28	Christina Lehmkuhl Noer & Daniel Klingberg Johansson	1	1	individuals			Rattus rattus (Linnaeus, 1758)	2439270	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus rattus	EXACT	98	ACCEPTED	SPECIES						1																																																																												
	PreservedSpecimen		DM333	333	DMM68	CN3090	Hasselmus	Hazel dormouse	Muscardinus avellanarius  		Died	Skin	no	Dried	yes	ZM	Skin		1925	10	31		Denmark	DK	Svendborg						Christina Lehmkuhl Noer	ZM	2018	2	28	Christina Lehmkuhl Noer & Daniel Klingberg Johansson	1	1	individuals			Muscardinus avellanarius (Linnaeus, 1758)	2439658	Animalia	Chordata	Mammalia	Rodentia	Gliridae	Muscardinus	Muscardinus avellanarius	EXACT	98	ACCEPTED	SPECIES						1																																																																												
	PreservedSpecimen		DM334	334	DMM69	CN3254	Sydflagermus	Serotine bat	Eptesicus serotinus		Died	Skin	no	Dried	yes	ZM	Skin		1983	7	14		Denmark	DK	Mumie fra stor koloni af flagermus på loftet af HotelBolsterbjerg, Almindingen, Bornholm						Christina Lehmkuhl Noer	ZM	2018	2	28	Christina Lehmkuhl Noer & Daniel Klingberg Johansson	1	1	individuals			Eptesicus serotinus (Schreber, 1774)	2432359	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Eptesicus	Eptesicus serotinus	EXACT	98	ACCEPTED	SPECIES										1																																																																								
	PreservedSpecimen		DM335	335	DMM70	CN8C	Pukkelhval	Humpback whale	Megaptera novaeangliae		Ethanole	muscle	yes	Frozen	no	ZM	Skin and bones	Get data from Daniel					Denmark	DK	Afventer info fra Daniel						Christina Lehmkuhl Noer	Evogenomics	2018	3	2	Christina Lehmkuhl Noer & Morten Tange Olsen	1	1	individuals			Megaptera novaeangliae (Borowski, 1781)	5220086	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae	EXACT	97	ACCEPTED	SPECIES								1																																																																										
	PreservedSpecimen		DM336	336	DMM71	M1679	Hvidnæse	White-beaked Dolphin	Lagenorhynchus albirostris		Ethanole	muscle	yes	Frozen	no	ZM	Skin and bones	Get data from Daniel	2017	1	16		Denmark	DK	Strandby						Christina Lehmkuhl Noer	Evogenomics	2018	3	2	Christina Lehmkuhl Noer & Morten Tange Olsen	1	1	individuals			Lagenorhynchus albirostris (Gray, 1846)	5220081	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lagenorhynchus	Lagenorhynchus albirostris	EXACT	98	ACCEPTED	SPECIES								1																																																																										
	PreservedSpecimen		DM337	337	DMM72	M1671	Finhval	Fin whale	Balaenoptera physalus		Ethanole	muscle	yes	Frozen	no	ZM	Skin and bones	Get data from Daniel	2016				Denmark	DK	Blokhus						Christina Lehmkuhl Noer	Evogenomics	2018	3	2	Christina Lehmkuhl Noer & Morten Tange Olsen	1	1	individuals			Balaenoptera physalus (Linnaeus, 1758)	2440718	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera physalus	EXACT	98	ACCEPTED	SPECIES								1																																																																										
	PreservedSpecimen		DM338	338	DMM73	MCE1274	Vågehval	Common minke whale	Balaenoptera acutorostrata		Ethanole	muscle	yes	Frozen	no	ZM	Skin and bones	Get data from Daniel	2001	8	8		Denmark	DK	Afventer info fra Daniel						Christina Lehmkuhl Noer	Evogenomics	2018	3	2	Christina Lehmkuhl Noer & Morten Tange Olsen	1	1	individuals			Balaenoptera acutorostrata Lacep√®de, 1804	2440728	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera acutorostrata	EXACT	98	ACCEPTED	SPECIES								1																																																																										
	PreservedSpecimen		DM339	339	DMM74	MCE1090	Kaskelot	Sperm whale	Physeter macrocephalus		Ethanole	muscle	yes	Frozen	no	ZM	Skin and bones	Get data from Daniel					Denmark	DK	Afventer info fra Daniel						Christina Lehmkuhl Noer	Evogenomics	2018	3	2	Christina Lehmkuhl Noer & Morten Tange Olsen	1	1	individuals			Physeter macrocephalus Linnaeus, 1758	8123917	Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM340	340	DMM75	M1640	Hvidskæving	Atlantic white-sided dolphin	Lagenorhynchus acutus		Ethanole	muscle	yes	Frozen	no	ZM	Skin and bones	Get data from Daniel	2003	10	17		Denmark	DK	Afventer info fra Daniel						DKJ	Evogenomics	2018	3	2	Christina Lehmkuhl Noer & Morten Tange Olsen	1	1	individuals			Lagenorhynchus acutus (Gray, 1828)	5220073	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Lagenorhynchus	Lagenorhynchus acutus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM341	341	DMCR01	ZMUC-CRU-6237 = NHMD-84081	Flodkrebs	Noble crayfish	Astacus astacus		Ethanole	Musscle	No	Frozen	yes, by Sune Agersnap	ZM	Ethanol		2015	5	15	W.B. Larsen & S. Agersnap	Denmark	DK	Sankt Jørgen Sø, København, fælde					W.B. Larsen	Danny	ZM	2018	3	2	Christina Lehmkuhl Noer	1	1	individuals			Astacus astacus (Linnaeus, 1758)	2226998	Animalia	Arthropoda	Malacostraca	Decapoda	Astacidae	Astacus	Astacus astacus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM342	342	DMCR02	ZMUC-CRU-6246 = NHMD-84090	Galizisk sumpkrebs	Danube crayfish 	Astacus leptodactylus		Ethanole	Musscle	No	Frozen	yes, by Sune Agersnap	ZM	Ethanol		2015	3	23	W.B. Larsen & S. Agersnap	Denmark	DK	Damhussøen, fælde					W.B. Larsen	Danny	ZM	2018	3	2	Christina Lehmkuhl Noer	1	1	individuals			Astacus leptodactylus Eschscholtz, 1823	4417551	Animalia	Arthropoda	Malacostraca	Decapoda	Astacidae	Pontastacus	Pontastacus leptodactylus	EXACT	98	SYNONYM	SPECIES																																																																																		
	PreservedSpecimen		DM343	343	DMCR03	ZMUC-CRU-6236 = NHMD-84080	Signalkrebs	Signal crayfish	Pacifastacus lenuisculus		Ethanole	Musscle	No	Frozen	yes, by Sune Agersnap	ZM	Ethanol		2015	3	17	W.B. Larsen & S. Agersnap	Denmark	DK	Nydam, fælde					W.B. Larsen	Danny	ZM	2018	3	2	Christina Lehmkuhl Noer	1	1	individuals			Pacifastacus leniusculus (Dana, 1852)	2226990	Animalia	Arthropoda	Malacostraca	Decapoda	Astacidae	Pacifastacus	Pacifastacus leniusculus	FUZZY	94	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM344	344	DMF43	P2395465	Skade	Blue skate	Dipturus batis		96% ethanol	Muscle	Yes	Frozen	Nej, kun stykke af fisk fra fiskehandler	ZM	Ethanol		2016	8	10		Denmark	DK		Landet af L249 i Hanstholm	Peter Rask Møller					ZM	2018	3	22	Christina Lehmkuhl Noer	1	1	individuals			Dipturus batis (Linnaeus, 1758)	2420234	Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Dipturus	Dipturus batis	EXACT	98	ACCEPTED	SPECIES												Kuberts fiskehus i Roskilde																																																																						
	PreservedSpecimen		DM345	345	DMF44	P2395489	Laksesild	Pearlside	Maurolicus muelleri		96% ethanol	Muscle	Yes	Frozen	yes, Christina	ZM	Ethanol		2015	2	21	Inge B. Enghof	Denmark	DK		Hulsig strand	Inge B. Enghof					ZM	2018	3	22	Christina Lehmkuhl Noer	1	1	individuals			Maurolicus muelleri (Gmelin, 1789)	2347501	Animalia	Chordata	Actinopterygii	Stomiiformes	Sternoptychidae	Maurolicus	Maurolicus muelleri	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM346	346	DMF45	P2395466	Langtornet ulk	Longspined bullhead	Taurulus bubalis		96% ethanol	Muscle	Yes	Frozen	yes, Christina	ZM	Ethanol		2016	4	4		Denmark	DK		Limfjorden ved Struer						ZM	2018	3	22	Christina Lehmkuhl Noer	1	1	individuals			Taurulus bubalis (Euphrasen, 1786)	2334227	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Cottidae	Taurulus	Taurulus bubalis	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM347	347	DMF46	P2395467	Plettet fløjfisk	Spotted dragonet	Callionymus maculatus		96% ethanol	Muscle	Yes	Frozen	yes, Christina	ZM	Ethanol		2014	5	8		Denmark	DK		ca. 40 km NV for Gilleleje	Henrik Carl					ZM	2018	3	22	Christina Lehmkuhl Noer	1	1	individuals			Callionymus maculatus Rafinesque, 1810	2386887	Animalia	Chordata	Actinopterygii	Perciformes	Callionymidae	Callionymus	Callionymus maculatus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM348	348	DMF47	P2395325	Tyndlæbet multe	Thin-lipped mullet	Liza ramada		96% ethanol	Muscle	Yes	Frozen	Nej, måske i fiskeatlas?	ZM	Ethanol	1*96% EtOH					Denmark	DK								ZM	2018	3	22	Christina Lehmkuhl Noer	1	1	individuals			Liza ramada (Risso, 1827)	2400718	Animalia	Chordata	Actinopterygii	Mugiliformes	Mugilidae	Liza	Liza ramada	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM349	349	DMF48	P2395323	Småmundet gylte	Rock cook	Centrolabrus exoletus		96% ethanol	Muscle	Yes	Frozen	Nej, måske i fiskeatlas?	ZM	Ethanol	1*96% EtOH					Denmark	DK								ZM	2018	3	22	Christina Lehmkuhl Noer	1	1	individuals			Centrolabrus exoletus (Linnaeus, 1758)	2383720	Animalia	Chordata	Actinopterygii	Perciformes	Labridae	Centrolabrus	Centrolabrus exoletus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM350	350	DMF49	P2395577	Berggylte	Ballan wrasse	Labrus bergylta		96% ethanol	Muscle	Yes	Frozen	Nej, måske i fiskeatlas?	ZM	Ethanol	1*96% EtOH	2014	10	12		Denmark	DK	Køge Bugt ved Mosede		Marcus Anders Krag					ZM	2018	3	22	Christina Lehmkuhl Noer	1	1	individuals			Labrus bergylta Ascanius, 1767	2383624	Animalia	Chordata	Actinopterygii	Perciformes	Labridae	Labrus	Labrus bergylta	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM351	351	DMF50	P2395551	Vågmær	Dealfish	Trachipterus arcticus		96% ethanol	Muscle	Yes	Frozen	Nej, måske i fiskeatlas?	ZM	Ethanol	1*96% EtOH					Denmark	DK								ZM	2018	3	22	Christina Lehmkuhl Noer	1	1	individuals			Trachipterus arcticus (Br√ºnnich, 1788)	2400507	Animalia	Chordata	Actinopterygii	Lampriformes	Trachipteridae	Trachipterus	Trachipterus arcticus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM352	352	DMF51	P2395536	Sortmundet kutling	Round goby	Neogobius melanostomus		96% ethanol	Muscle	Yes	Frozen	Nej, måske i fiskeatlas?	ZM	Ethanol	1*96% EtOH	2014	12	2		Denmark	DK	Køge Bugt ved Mosede		Henrik Carl					ZM	2018	3	22	Christina Lehmkuhl Noer	1	1	individuals			Neogobius melanostomus (Pallas, 1814)	2379089	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Neogobius	Neogobius melanostomus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM353	353	DMF52	P74262	Atlantisk blåfinnet tun	Atlantic bluefin tuna	Thunnus thynnus		96% ethanol	Muscle	Yes	Frozen	yes, Christina	ZM	Ethanol						Denmark	DK								ZM	2018	3	22	Christina Lehmkuhl Noer	1	1	individuals			Thunnus thynnus (Linnaeus, 1758)	2373980	Animalia	Chordata	Actinopterygii	Perciformes	Scombridae	Thunnus	Thunnus thynnus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM354	354	DMF53	P2395610	Hårhvarre	common topknot	Zeugopterus punctatus		96% ethanol	Muscle	Yes	Frozen	yes, Christina	ZM	Ethanol						Denmark	DK								ZM	2018	4	10	Christina Lehmkuhl Noer	1	1	individuals			Zeugopterus punctatus (Bloch, 1787)	2409410	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Scophthalmidae	Zeugopterus	Zeugopterus punctatus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM355	355	DMF54	P6278	Lille fjæsing	Lesser weever	Echiichthys vipera		96% ethanol	Muscle	Yes	Frozen	yes, Christina	ZM	Ethanol						Denmark	DK								ZM	2018	4	10	Christina Lehmkuhl Noer	1	1	individuals			Echiichthys vipera (Cuvier, 1829)	2386469	Animalia	Chordata	Actinopterygii	Perciformes	Trachinidae	Echiichthys	Echiichthys vipera	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM356	356	DMF55	P2395611	Buskhoved	Chirolophis ascarii	Chirolophis ascarii		96% ethanol	Muscle	Yes	Frozen	yes, Christina	ZM	Ethanol						Denmark	DK								ZM	2018	4	10	Christina Lehmkuhl Noer	1	1	individuals			Chirolophis ascanii (Walbaum, 1792)	2394936	Animalia	Chordata	Actinopterygii	Perciformes	Stichaeidae	Chirolophis	Chirolophis ascanii	FUZZY	94	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM357	357	DMF56	P2395612	Sortvels	Tadpole fish	Raniceps raninus		96% ethanol	Muscle	Yes	Frozen	yes, Christina	ZM	Ethanol						Denmark	DK								ZM	2018	4	10	Christina Lehmkuhl Noer	1	1	individuals			Raniceps raninus (Linnaeus, 1758)	5214962	Animalia	Chordata	Actinopterygii	Gadiformes	Gadidae	Raniceps	Raniceps raninus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM358	358	DMF57	P2395613	Stribet mulle	Striped red mullet	Mullus surmuletus		96% ethanol	Muscle	Yes	Frozen	yes, Christina	ZM	Ethanol						Denmark	DK								ZM	2018	4	10	Christina Lehmkuhl Noer	1	1	individuals			Mullus surmuletus Linnaeus, 1758	2396862	Animalia	Chordata	Actinopterygii	Perciformes	Mullidae	Mullus	Mullus surmuletus	EXACT	98	ACCEPTED	SPECIES																																																																																		
